movieId,title,genres,original_language,cast,director,keywords,release_year
106599,Imaginary Witness Hollywood And The Holocaust,"['documentary,history']",en,"['genehackman', 'normabarzman', 'michaelberenbaum']",danielanker,"['holocaust,filmhistory']",2004
180314,Salinger,['documentary'],en,"['philipseymourhoffman', 'edwardnorton', 'johncusack']",shanesalerno,"['author,socialcommentary,writer,enigmatic']",2013
133701,Tears Of Steel,['sciencefiction'],en,"['derekdelint', 'sergiohasselbaink', 'vanjarukavina']",ianhubert,"['savingtheworld,manvsmachine,amsterdam,killerrobot,sciencefiction,fictionalwar']",2012
34188,The Jerk Theory,['comedy'],en,"['joshhenderson', 'tomarnold', 'jennadewan']",scottsanderson,"['highschool,singer,dating,americanfootballplayer']",2009
63383,The Story Of Maths,['documentary'],en,[],,['miniseries'],2008
12791,End Of The Line,"['horror,thriller']",en,"['ilonaelkin', 'nicolaswright', 'timrozon']",mauricedevereaux,"['subway,fanatic,sect']",2007
9971,The Last Run,"['comedy,drama,romance']",en,"['fredsavage', 'amyadams', 'erinnbartlett']",jonathansegal,"['infidelity,one-nightstand,independentfilm']",2004
174348,Farah Goes Bang,['other'],en,"['nikohlboosheri', 'kandiserickson', 'kirandeol']",meeramenon,['womandirector'],2013
129139,The To Do List,"['comedy,romance']",en,"['aubreyplaza', 'johnnysimmons', 'billhader']",maggiecarey,"['sex,sexuality,irony,sarcasm,naivety,blackhumor,swimmingpool,teenagegirl,sexualhumor,summer,loveinterest,summervacation,fatherdaughterrelationship,attraction,highschoolstudent,teenagesexuality,clumsiness,lifeguard,immaturity,awkwardness,list,womandirector,publicpool,femalesexuality,virginity,1990s']",2013
219288,Dragon Day,"['drama,sciencefiction,thriller']",en,"['ethanflower', 'åsawallander', 'jenngotzon']",jeffreytravis,"['china,invasion,chaos']",2013
119826,The Unspeakable Act,['drama'],en,"['talliemedel', 'skyhirschkron', 'aundreafares']",dansallitt,['incest'],2012
36992,Shakma,['horror'],fr,"['christopheratkins', 'amandawyss', 'arimeyers']",tomlogan,"['independentfilm,ape,baboon,dungeonsanddragons,animalattack']",1990
136911,The Factory,"['crime,thriller,mystery']",en,"['johncusack', 'jennifercarpenter', 'maewhitman']",morganoneill,"['kidnapping,betrayal,serialkiller,policedetective,psychoticvillain']",2012
27457,Peacetime,['drama'],pt,"['danstulbach', 'tonyramos', 'danielfilho']",danielfilho,"['brazilian,politics']",2009
176238,Hawking,['documentary'],en,['stephenhawking'],stephenfinnigan,"['biography,stephenhawking']",2013
22731,Pig Hunt,"['action,horror,thriller']",en,"['travisaaronwade', 'tinahuang', 'howardjohnsonjr.']",jamesisaac,['horror'],2008
100544,Officer Down,"['crime,drama']",en,"['stephenlang', 'davidboreanaz', 'dominicpurcell']",brianamiller,"['bar,revelation,cop']",2013
19458,Princess Protection Program,"['comedy,drama,family']",en,"['selenagomez', 'demilovato', 'jamiechung']",allisonliddibrown,"['secretidentity,island,monarchy,highschool,princess,motherdaughterrelationship,bestfriend,teenager,fatherdaughterrelationship,newhome,womandirector,newschool']",2009
109417,Battle Of The Year,"['music,drama']",en,"['joshholloway', 'joshpeck', 'chrisbrown']",bensonlee,"['musical,3d']",2013
43065,Nightmares In Red White And Blue,"['documentary,horror']",en,"['lancehenriksen', 'larrycohen', 'joedante']",andrewmonument,"['filmdirector,interview,independentfilm,filmmaker,filmmaking,horrorfilmmaking']",2009
34937,An Englishman In New York,['drama'],en,"['johnhurt', ""deniso'hare"", 'jonathantucker']",richardlaxton,['gay'],2009
245950,The Dragonphoenix Chronicles Indomitable,"['adventure,action,fantasy']",el,"['thanoskermitsis', 'yannisrubusrubulias', 'constantinageorganta']",thanoskermitsis,"['sword,slave,warrior']",2014
114726,Out On A Limb,['comedy'],en,"['matthewbroderick', 'jeffreyjones', 'heidikling']",francisveber,"['smalltown,beer,woods,murder']",1992
121676,Inescapable,"['thriller,romance']",en,"['alexandersiddig', 'joshuajackson', 'marisatomei']",rubanadda,['womandirector'],2012
156708,Afternoon Delight,"['comedy,drama']",en,"['kathrynhahn', 'junotemple', 'joshradnor']",jillsoloway,['womandirector'],2013
71700,Repeaters,"['sciencefiction,thriller,drama']",en,"['dustinmilligan', 'amandacrew', 'richarddeklerk']",carlbessai,"['recoveringdrugaddict,groupoffriends']",2010
47038,The Pit,"['horror,mystery,thriller']",en,"['sammysnyders', 'jeannieelias', 'sonjasmits']",lewlehman,"['forest,revenge,canuxploitation']",1981
85656,Karaterobo Zaborgar,"['action,sciencefiction']",ja,"['akiraemoto', 'itsujiitao', 'asami']",noboruiguchi,"['tokusatsu,zaborgor']",2011
32630,America The Beautiful,['documentary'],en,[],darrylroberts,"['anorexia,fashion,surgery,plastic']",2008
139998,Supporting Characters,"['drama,comedy']",en,"['alexkarpovsky', 'tariklowe', 'ariellekebbel']",danielschechter,"['marriageproposal,relationship,filmmaking,filmediting']",2012
73590,Synth Britannia,"['documentary,music']",en,"['vinceclarke', 'martingore', 'garynuman']",benjaminwhalley,"['post-punk,synthesizer']",2009
221410,Ruins,['documentary'],en,"['kostasfarmakidis', 'ouraniageorgiou', 'marianellakloka']",zoemavroudi,"['greece,policeoperation,politics,politician,politicalparty,hiv,illegalprostitution,hivpositive']",2013
25666,Frog Dreaming,"['drama,adventure,family']",en,"['henrythomas', 'tonybarry', 'rachelfriend']",briantrenchardsmith,"['frog,bait,australia,nationalpark']",1986
448538,Rocaterrania,"['fantasy,documentary']",en,['renaldokuhler'],brettingram,"['fantasy,artist,documentary']",2009
179109,Bastards,['drama'],fr,"['vincentlindon', 'chiaramastroianni', 'juliebataille']",clairedenis,"['revenge,womandirector']",2013
129670,Nebraska,"['drama,adventure']",en,"['brucedern', 'willforte', 'bobodenkirk']",alexanderpayne,"['montana,smalltown,dementia,aging,roadtrip,fword,pickuptruck,lincolnnebraska,nebraska,sweepstakes,confrontingthepast']",2013
45756,Saint,"['horror,comedy']",en,"['huubstapel', 'egbertjanweeber', 'carolenssen']",dickmaas,"['bishop,saintnicholas']",2010
2093,Amsterdamned,"['action,horror,thriller']",nl,"['huubstapel', 'moniquevandeven', 'serge-henrivalcke']",dickmaas,['psychokiller'],1988
209263,Enough Said,"['comedy,drama,romance']",en,"['julialouis-dreyfus', 'catherinekeener', 'jamesgandolfini']",nicoleholofcener,"['masseuse,thanksgiving,party,romance,motherdaughterrelationship,dating,relationship,divorce,divorcee,womandirector,massagetherapist']",2013
138697,Don Jon,"['romance,comedy,drama']",en,"['josephgordon-levitt', 'scarlettjohansson', 'juliannemoore']",josephgordonlevitt,"['pornography,sex,sexaddiction,malefemalerelationship,internetporn,malemasturbation,masturbation']",2013
133931,Zambezia,"['comedy,animation,adventure,family']",en,"['jeremysuarez', 'samuell.jackson', 'abigailbreslin']",waynethornley,"['falcon,bird,origin']",2012
36130,102 Minutes That Changed America,['documentary'],en,[],nicolerittenmeyer,"['newyork,mobilephone,drama,terrorism,cellphone,september112001,surveillancefootage,realtime,cctv']",2008
41889,Sorceress,"['action,adventure,fantasy']",en,"['leighharris', 'lynetteharris', 'robertonelson']",jackhill,"['barbarian,twins,swordandsorcery']",1982
23385,New Town Killers,"['thriller,drama']",en,"['dougrayscott', 'alastairmackenzie', 'jamesanthonypearson']",richardjobson,"['hostagedrama,chasescene,independentfilm']",2008
15810,The Tender Hook,"['crime,drama,mystery']",en,"['rosebyrne', 'tylercoppin', 'johnbatchelor']",jonathanogilvie,"['lovetriangle,jazzage,1920s,20thcentury']",2008
193613,Metallica Through The Never,['music'],en,"['danedehaan', 'mackenziegray', 'jameshetfield']",nimrdantal,"['heavymetal,liveconcert']",2013
51452,The Century Of The Self,['documentary'],en,"['martinbergmann', 'annbernays', 'edwardbernays']",adamcurtis,['miniseries'],2002
27232,Conquest,"['action,adventure,fantasy,horror']",it,"['jorgerivero', 'andreaocchipinti', 'sabrinasiani']",luciofulci,"['monster,magic,fog,archer,premonition,bromance,archery,atmospheric,evil,doppelganger,loner,mist,trippy,dreamlike,swordandsorcery']",1983
132887,First Cousin Once Removed,['documentary'],en,['edwinhonig'],alanberliner,"[""poetry,cousin,father,alzheimer'sdisease,translator""]",2012
70115,Machete Maidens Unleashed,['documentary'],en,"['rogercorman', 'colleencamp', 'johnlandis']",markhartley,"['exploitation,interview,philippines,documentary,bmovie,littlepeople,cultfilm,retrospective']",2010
68780,Lincz,"['thriller,drama']",pl,"['leszeklichota', 'agnieszkapodsiadlik', 'wiesławkomasa']",krzysztoflukaszewicz,['thriller'],2010
55230,Tsunami Caught On Camera,['documentary'],en,"['shontibreisch', 'jaibreisch']",janicesutherland,['disaster'],2009
128241,The Rise,"['thriller,drama,crime']",en,"['luketreadaway', 'timothyspall', 'matthewlewis']",rowanathale,"['revenge,heist,theft']",2012
60125,Men Seeking Women,"['comedy,romance']",en,"['maureenteefy', 'anthonypalermo', 'grantshaud']",jimmilio,['independentfilm'],1997
33305,Scanners Iii The Takeover,"['horror,sciencefiction,action']",en,"['lilianakomorowska', 'valérievalois', 'steveparrish']",christianduguay,"['computer,drug']",1992
154413,Orderly Or Disorderly,['drama'],fa,[],abbaskiarostami,"['chaos,stability']",1981
30244,Kabul Express,"['action,comedy,drama,thriller']",en,"['johnabraham', 'arshadwarsi', 'salmanshahid']",kabirkhan,"['journalist,hostage,afghanistan,pakistani,warinafghanistan,bonding']",2006
158445,Miracle In Cell No 7,"['drama,comedy']",ko,"['ryuseung-ryong', 'parkshin-hye', 'kalso-won']",leehwankyung,"['prisoncell,fatherdaughterrelationship']",2013
165904,Special 26,"['crime,drama,thriller']",hi,"['akshaykumar', 'jimmyshergill', 'manojbajpayee']",neerajpandey,"['heist,conartist,theft']",2013
43727,Jolene,"['drama,romance']",en,"['jessicachastain', 'francesfisher', 'rupertfriend']",danireland,"['suicide,prostitute,sex,infidelity,nudity,independentfilm,hitchhiker,orphan,teenager,violence,drug,experience']",2008
139725,Twice Upon A Time,['drama'],fr,"['benoîtpoelvoorde', 'jean-paulrouve', 'arlyjover']",jeanpaulrouve,['family'],2012
146238,Runner Runner,"['crime,thriller,drama']",en,"['benaffleck', 'gemmaarterton', 'justintimberlake']",bradfurman,"['gambling,casino,gamblingdebts,dirtycop,puertorico']",2013
152584,Blue Is The Warmest Color,"['romance,drama']",fr,"['adèleexarchopoulos', 'léaseydoux', 'salimkechiouche']",abdellatifkechiche,"['france,homophobia,love,lesbianrelationship,gayinterest,comingofage,lesbian,teenagegirl,sexualattraction,teenagelove,basedongraphicnovel,highschoolstudent,sexualdesire,teenagesexuality,lgbt,sexualawakening,socialclass']",2013
138202,Future Weather,['drama'],en,"['perlahaney-jardine', 'marinireland', 'lilitaylor']",jennydeller,['womandirector'],2012
122089,Something In The Air,"['romance,drama']",fr,"['clémentmétayer', 'lolacréton', 'felixarmand']",olivierassayas,"['france,1970s,anarchist,politics,student']",2012
188761,The German Doctor,"['drama,thriller']",es,"['nataliaoreiro', 'diegoperetti', 'àlexbrendemühl']",lucapuenzo,"['german,nazis,mengele,doctor,womandirector']",2013
192160,This Is Our Time,['drama'],en,"['shawn-caulinyoung', 'katecobb', 'erinbethea']",lisaarnold,['christian'],2013
167032,Curse Of Chucky,"['horror,thriller']",en,"['braddourif', 'brennanelliott', 'amartinez']",donmancini,"['wheelchair,horror,killerdoll,escape,doll,toycomestolife,chucky']",2013
196355,Muhammad Alis Greatest Fight,['drama'],en,"['christopherplummer', 'dannyglover', 'franklangella']",stephenfrears,"['basedonnovel,vietnamwar,justice']",2013
102420,A Cadaver Christmas,"['comedy,horror']",en,"['danielrairdin-hale', 'yoshhayashi', 'benhopkins']",joezerull,['cadaver'],2011
1803,Angel,"['action,thriller,crime']",en,"['donnawilkes', 'cliffgorman', 'susantyrrell']",robertvincentoneill,"['femalenudity,prostitute,sex,detective,nudity,exploitation,highschool,vigilante,murder,independentfilm,money,serialkiller,student,losangeles,teenager,killer,roadmovie,target,serial,necrophile']",1984
49393,Favela Rising,['documentary'],en,"['andreluisazevedo', 'joséjúnior', 'michelemoraes']",jeffzimbalist,['slum'],2005
209262,Parkland,"['history,drama,thriller,mystery']",en,"['zacefron', 'billybobthornton', 'ronlivingston']",peterlandesman,"['fbi,johnf.kennedy,hospital,dallastexas,kennedyassassination']",2013
159008,Inequality For All,['documentary'],en,"['robertreich', 'dollyparton', 'tynedaly']",jacobkornbluth,"['upperclass,middleclass,economics,inequality,poor,wealthdifferences']",2013
55884,Sword Of Desperation,"['action,thriller,romance']",ja,"['etsushitoyokawa', 'chizuruikewaki', 'kôjikikkawa']",hideyukihirayama,"['devotion,assassinationplot,jidaigeki']",2010
276123,A Tale From The Past,['comedy'],sq,"['elviradiamanti', 'admirsorra', 'xhevdetferri']",dhimitranagnosti,"['arrangedmarriage,olderwomanyoungermanrelationship,generationgap,albanian']",1987
190754,On The Job,"['action,crime']",en,"['piolopascual', 'geraldanderson', 'angelaquino']",erikmatti,"['corruption,policebrutality,politics,philippines,philippinearmy,manilaphilippines']",2013
49162,Alice Upside Down,"['drama,family,romance']",en,"['alysonstoner', 'lukeperry', 'lucasgrabeel']",sandytung,['romance'],2007
109451,Cloudy With A Chance Of Meatballs 2,"['animation,family,comedy']",en,"['billhader', 'annafaris', 'jamescaan']",codycameron,"['inventor,food,scientist']",2013
86004,Talaash,"['crime,drama,thriller']",hi,"['aamirkhan', 'kareenakapoor', 'ranimukerji']",reemakagti,"['murder,policeinvestigation,murderinvestigation,womandirector,neo-noir']",2012
53776,Nobody Else But You,"['comedy,crime,mystery']",en,"['jean-paulrouve', 'sophiequinton', 'olivierrabourdin']",graldhustachemathieu,"['cheese,carcrash,inheritance,drug,prettygirl,fakesuicide']",2011
253120,Almost You,"['comedy,romance,drama']",en,"['brookeadams', 'griffindunne', 'karenyoung']",adambrooks,"['nurse,adultery,midlifecrisis,wallstreet,independentfilm,injuredleg,troubledmarriage']",1985
10598,Dirty,"['crime,drama,thriller']",en,"['cliftoncollinsjr', 'cesargarcia', 'aimeegarcia']",chrisfisher,"['streetgang,streetwar,internalaffairs,losangeles,guilt']",2005
81626,The Dish  The Spoon,['drama'],en,"['gretagerwig', 'ollyalexander', 'eléonorehendricks']",alisonbagnall,['womandirector'],2011
208968,Kumail Nanjiani Beta Male,['comedy'],en,['kumailnanjiani'],marcusraboy,"['stand-upcomedy,stand-upcomedian']",2013
109424,Captain Phillips,"['action,drama,thriller']",en,"['tomhanks', 'catherinekeener', 'maxmartini']",paulgreengrass,"['ship,hijacking,somalia,fisherman,blood,poverty,pirate,terrorism,commando,hijack,cargoship,shipcaptain,shiphijacking,somali,commandounit']",2013
198287,After The Dark,"['drama,fantasy,sciencefiction,thriller']",en,"[""jamesd'arcy"", 'sophielowe', 'rhyswakefield']",johnhuddles,"['philosophy,bunker,indonesia,survival,teacher,apocalypse,teenager,highschoolstudent,socialexperiment,trolleyproblem']",2013
113364,Stealing A Nation,['documentary'],en,['johnpilger'],johnpilger,"['militarybase,imperialism']",2004
115442,The Wall,"['sciencefiction,drama']",de,"['martinagedeck', 'ulrikebeimpold', 'karlheinzhackl']",julianplsler,"['shelter,loneliness,survival,food']",2012
159015,Valentine Road,['documentary'],en,[],martacunningham,['womandirector'],2013
51985,An All Dogs Christmas Carol,"['animation,family,comedy']",en,"['ernestborgnine', 'domdeluise', 'sheenaeaston']",paulsabella,"['musical,dog,christmas']",1998
90645,Fanatics,['comedy'],en,"['jussivatanen', 'lottakaihua', 'joonassaartamo']",teppoairaksinen,"['soccer,soccerfan']",2012
49004,Beneath The Dark,"['drama,thriller']",en,"['joshstewart', 'jamielynnsigler', 'chrisbrowning']",chadfeehan,['suspense'],2010
17025,Look,['drama'],en,"['jamiemcshane', 'spencerredford', 'sebastianfeldman']",adamrifkin,"['independentfilm,surveillancecamera']",2007
75735,Zombie Apocalypse,"['action,horror,sciencefiction']",en,"['vingrhames', 'tarynmanning', 'lesley-annbrandt']",nicklyon,"['tvmovie,zombieapocalypse,virus']",2011
55539,Zombie High,"['comedy,horror']",en,"['virginiamadsen', 'richardcox', 'kaye.kuter']",ronlink,"['boardingschool,conspiracy,student,medicalexperiment']",1987
106747,Machete Kills,"['action,crime,thriller']",en,"['dannytrejo', 'melgibson', 'amberheard']",robertrodriguez,"['mexico,whitehouse,nuclearmissile,machete,outerspace']",2013
99279,I Am Fishead,['documentary'],en,"['robertd.hare', 'petercoyote', 'paulbabiak']",vaclavdejcmar,"['psychology,manipulation,fraud,sociopath,conartist,goodvsevil,corporategreed']",2011
85889,Filth,"['crime,drama,comedy']",en,"['jamesmcavoy', 'jamiebell', 'eddiemarsan']",jonsbaird,"['scotland,cop,english,bipolar,bipolardisorder']",2013
91745,Romeo  Juliet,"['drama,romance']",en,"['douglasbooth', 'haileesteinfeld', 'christiancooke']",carlocarlei,"[""shakespeare,teenager,middleages,familyfeud,starcrossedlovers,teenageromance,veronaitaly,shakespeare'sromeoandjuliet""]",2013
214100,Sunshine On Leith,"['music,romance,comedy,drama']",en,"['georgemackay', 'kevinguthrie', 'freyamavor']",dexterfletcher,['musical'],2013
10006,Wild Seven,"['action,crime,drama']",en,"['robertforster', 'robertloggia', 'richardroundtree']",jamesmhausler,"['prison,ex-detainee,hoodlum']",2006
169642,Zero Charisma,['comedy'],en,"['sameidson', 'garrettgraham', 'brockengland']",katiegraham,['womandirector'],2013
8935,Parking,"['drama,foreign']",zh,"['changchen', 'gweilun-mei', 'leondai']",chungmonghong,"['parking,停車,tingche']",2008
115210,Stitches,['horror'],en,"['rossnoble', 'tommyknight', 'gemma-leahdevereux']",conormcmahon,"['slapstick,teenangst,slaughter,darkcomedy,supernaturalbeing,killerclown,revengekilling']",2012
